,title,condition,price,location,price($),country_code,store_name,store_type,simple_condition,brand,has_brand,title_length,log_price,log_title_length
157,Zayn Fashion Men's Brown Leather Jacket Classic Bomber Biker Real Leather Jacket,Brand New,$136.99,India,136.99,IN,eBay,International,New,Other,False,80,4.927181218763463,4.394449154672439
158,Men Suede Leather Jacket Longmire Walt Mysteries Robert Sheriff  Coat Brown,Brand New,$99.99,Pakistan,99.99,PK,eBay,International,New,Other,False,75,4.6150215020384655,4.330733340286331
159,Trucker Leather Jacket For Men Real Lambskin Vintage Style Leather Jacket Black,Brand New,$139.00,Pakistan,139.0,PK,eBay,International,New,Vintage,False,79,4.941642422609304,4.382026634673881
161,Men's PU Leather Jacket Zip Coat Stand Collar Motorcycle Jackets Outwear Tops,Brand New,$34.05,China,34.05,CN,eBay,International,New,Other,False,77,3.5567756134805992,4.356708826689592
162,Men’s Brown Sheepskin Leather RAF Aviator Shearling B3 Bomber Pilot Jacket,Brand New,$57.52,United States,57.52,US,eBay,International,New,Other,False,74,4.069368576151923,4.31748811353631
163,Men Black Leather Puffer Jacket with Hood – Genuine Leather Winter Bomber 2026,Brand New,$149.99,United States,149.99,US,eBay,International,New,Other,False,78,5.017213609456379,4.3694478524670215
164,Men’s Air Force Pilot Leather Jacket Cowhide Aviator A-2 Flight Bomber Jacket,Brand New,$152.99,United States,152.99,US,eBay,International,New,Other,False,77,5.036887665240322,4.356708826689592
165,Steve McQueen Blue Cowhide Motorbike Leather Biker Motorcycle Jacket,Brand New,$124.63,United Kingdom,124.63,GB,eBay,International,New,Other,False,68,4.833341079016327,4.23410650459726
166,Men's Zamora Leather Jacket genuine leather,Brand New,$161.25,Australia,161.25,AU,eBay,International,New,Other,False,43,5.0891383555842,3.784189633918261
167,Men's Aviator Genuine Sheepskin Leather Jacket Vintage Brown,Brand New,$105.00,Pakistan,105.0,PK,eBay,International,New,Vintage,False,60,4.663439094112067,4.110873864173311
168,Varsity Bomber Letterman High Quality Wool & Real Cowhide Leather Sleeves Jacket,Brand New,$89.99,United States,89.99,US,eBay,International,New,Other,False,80,4.5107496103686,4.394449154672439
169,Leather Hooded Winter Jacket,Brand New,$62.31,United Kingdom,62.31,GB,eBay,International,New,Other,False,28,4.148043294556035,3.367295829986474
170,Men's Premium Leather Hoodie Handmade Genuine Lambskin Leather Jacket Hoodie,Brand New,$45.00,Pakistan,45.0,PK,eBay,International,New,Other,False,76,3.828641396489095,4.343805421853684
171,Men’s Black Long Cowhide Leather Biker Jacket – Real Motorcycle Coat,Brand New,$81.99,United States,81.99,US,eBay,International,New,Other,False,68,4.418720118610357,4.23410650459726
172,Men's Sheepskin Leather Bomber Jacket – Fur Shearling Lining B3 Aviator Jacket,Brand New,$52.00,Pakistan,52.0,PK,eBay,International,New,Other,False,78,3.970291913552122,4.3694478524670215
173,New Brown Men Real Lambskin Leather Jacket Casual Vintage Coat Motorcycle Jacket,Brand New,$47.90,China,47.9,CN,eBay,International,New,Vintage,False,80,3.8897773964808264,4.394449154672439
174,Mens Leather Bomber Jacket Biker Motorbike Classic Zip Coat Vintage,Brand New,$41.53,United Kingdom,41.53,GB,eBay,International,New,Vintage,False,67,3.750209709265542,4.219507705176107
175,B3 RAF Black Aviator Flying Bomber Men's FUR Shearling Real Leather Jacket Coat,New (Other),$134.99,Pakistan,134.99,PK,eBay,International,New,Other,False,79,4.912581353620868,4.382026634673881
176,Marty McFly Back To The Future Part 2 Michael J.Fox Real Leather Jacket,Brand New,$123.99,Pakistan,123.99,PK,eBay,International,New,Other,False,71,4.82823373410213,4.276666119016055
178,Python Leather Moto Jacket - Men's Premium Snakeskin Biker Jacket,Brand New,$169.00,Pakistan,169.0,PK,eBay,International,New,Other,False,65,5.135798437050262,4.189654742026425
179,Brown Suede Leather Jacket for Men Flight/Bomber Size S M L XL XXL 3XL Customize,Brand New,$160.79,India,160.79,IN,eBay,International,New,Other,False,80,5.086299198017246,4.394449154672439
180,Men’s Brown Genuine Leather Café Racer Biker Motorcycle Jacket,Brand New,$137.99,United States,137.99,US,eBay,International,New,Other,False,62,4.934401988096667,4.143134726391533
181,Men's Casual Vintage Black Genuine Real Lambskin Leather Shirt Button up Jacket,Brand New,$160.00,India,160.0,IN,eBay,International,New,Vintage,False,79,5.081404364984463,4.382026634673881
182,Men's Brown Distressed Real Sheepskin Leather Motorcycle Biker Vest,New (Other),$91.40,Pakistan,91.4,PK,eBay,International,New,Other,False,67,4.526126978647638,4.219507705176107
183,David Beckham Leather Jacket Men's Black Motorcycle Jacket (BNWT),Brand New,$45.56,Australia,45.56,AU,eBay,International,New,Other,False,65,3.8407418034231826,4.189654742026425
184,Men's Real Cow Leather Bikers Jacket Quilted Panels Cafe Racer Jacket,Brand New,$139.99,United States,139.99,US,eBay,International,New,Other,False,69,4.9486889658772695,4.248495242049359
185,Men's Real Leather RAF Aviator B3 Pilot Flying Shearling Bomber Fur Black Jacket,Brand New,$59.99,United States,59.99,US,eBay,International,New,Other,False,80,4.110709916308365,4.394449154672439
186,Men's Dark Blue Leather Jacket 100% Real Lambskin Biker Motorcycle Coat Jacket,Brand New,$137.70,India,137.7,IN,eBay,International,New,Other,False,78,4.932313327320786,4.3694478524670215
187,New Handmade Black Stylish Hooded Leather Jacket Formal Biker Wear For Mens,Brand New,$142.49,Pakistan,142.49,PK,eBay,International,New,Other,False,75,4.9662653463603155,4.330733340286331
188,Men's Real Lamb Leather Bomber Jacket With White Leather Stripes On Sleeves,Brand New,$150.00,Pakistan,150.0,PK,eBay,International,New,Other,False,75,5.017279836814924,4.330733340286331
189,Dimex Motorcycle Jacket Grey Genuine Leather Biker Motorbike with CE Armours,Brand New,$117.70,United Kingdom,117.7,GB,eBay,International,New,Other,False,76,4.776599301615622,4.343805421853684
190,Black Leather Jacket Men FlightBomber Pure Lambskin Size S M L XL XXL Customize,Brand New,$45.00,Pakistan,45.0,PK,eBay,International,New,Other,False,79,3.828641396489095,4.382026634673881
191,Men’s Motorcycle Biker Vintage Distressed Brown Cafe Racer Real Leather Jacket,Brand New,$135.00,Pakistan,135.0,PK,eBay,International,New,Vintage,False,78,4.912654885736052,4.3694478524670215
193,Men’s Genuine Sheepskin Leather Bomber Jacket Vintage Style Flight Coat Outwear,Brand New,$119.00,Pakistan,119.0,PK,eBay,International,New,Vintage,False,79,4.787491742782046,4.382026634673881
194,MEN'S GENUINE LAMBSKIN LEATHER BUBBLE PUFFER VEST BLACK & TAN  SIZE XXS~3XL,Brand New,$109.99,United States,109.99,US,eBay,International,New,Other,False,75,4.709440107163888,4.330733340286331
195,B3 RAF US Nav Mens Bomber Flying Aviator Fur Irvin Real Shearling Leather Jacket,Brand New,$179.99,United Arab Emirates,179.99,AE,eBay,International,New,Other,False,80,5.19844178112078,4.394449154672439
196,Mens Cafe Racer Biker Real Leather Jacket Vintage Style Lambskin Outerwear Coat,Brand New,$119.00,Pakistan,119.0,PK,eBay,International,New,Vintage,False,79,4.787491742782046,4.382026634673881
197,Mens Motorcycle Biker Vintage Distressed Brown Cafe Racer Real Leather Jacket,Brand New,$82.40,United Kingdom,82.4,GB,eBay,International,New,Vintage,False,77,4.423648309364701,4.356708826689592
198,Authentic Brown Men's A2 Aviator Flight Bomber Jacket Genuine Men Leather Jacket,Brand New,$137.70,India,137.7,IN,eBay,International,New,Other,False,80,4.932313327320786,4.394449154672439
199,Men’s Genuine Sheepskin Leather Bomber Jacket Vintage Style Flight Coat Outwear,Brand New,$119.00,Pakistan,119.0,PK,eBay,International,New,Vintage,False,79,4.787491742782046,4.382026634673881
200,Avirex Company Genuine Leather Bomber Jacket Black Brown Baggy Hooded Mens Coat,Brand New,$180.02,United Kingdom,180.02,GB,eBay,International,New,Avirex,True,79,5.1986075223990245,4.382026634673881
201,Mens FRINGE Hide Leather Brando TASSELED Motorcycle Jacket Retro Biker,Brand New,$152.33,United Kingdom,152.33,GB,eBay,International,New,Other,False,70,5.0325924614482975,4.2626798770413155
202,Men’s Real Lamb Distressed Leather Jacket Quilted Panels Bikers Leather jacket,Brand New,$139.99,United States,139.99,US,eBay,International,New,Other,False,78,4.9486889658772695,4.3694478524670215
203,Men’s Motorcycle Biker Vintage Cafe Racer Distressed Black Real Leather Jacket,Brand New,$127.81,United Kingdom,127.81,GB,eBay,International,New,Vintage,False,78,4.858338450407997,4.3694478524670215
204,Men’s Black Cowhide Leather Bomber Jacket Aviator Flight Biker,Brand New,$135.00,Pakistan,135.0,PK,eBay,International,New,Other,False,62,4.912654885736052,4.143134726391533
205,Men's Black Premium Leather Hoodie Handmade Genuine Lambskin Leather Jacket,Brand New,$49.99,United States,49.99,US,eBay,International,New,Other,False,75,3.9316295350670645,4.330733340286331
206,Leather Genuine Fit Slim Retro Mens Black & Vintage New Biker Real Brown Jacket,Brand New,$13.07,China,13.07,CN,eBay,International,New,Vintage,False,79,2.644044871126298,4.382026634673881
207,Men's Blue Avirex Real Leather Bomber Jacket American Flight Leather Jacket,Brand New,$139.99,United Arab Emirates,139.99,AE,eBay,International,New,Avirex,True,75,4.9486889658772695,4.330733340286331
208,Biker Leather Waistcoat Men's Cut Motorcycle Black Various Club Bikers Vests,Brand New,$31.85,United Kingdom,31.85,GB,eBay,International,New,Other,False,76,3.4919517449306197,4.343805421853684
209,Casual Men's Leather Jacket Square Collar Thick Fleece Lined Fashionable Winter,Brand New,$14.02,Australia,14.02,AU,eBay,International,New,Other,False,79,2.7093826463359885,4.382026634673881
210,Dividson B3 RAF Brown Men's Bomber Flying Aviator Fur Shearling Leather Jacket,Brand New,$70.00,Pakistan,70.0,PK,eBay,International,New,Other,False,78,4.2626798770413155,4.3694478524670215
211,Men's Bomber Leather Jacket Distressed Brown Biker Real Lambskin Jacket,Brand New,$152.34,United Kingdom,152.34,GB,eBay,International,New,Other,False,71,5.032657678130748,4.276666119016055
212,Harley Davidson Men's Black Motorcycle Jacket Real Cowhide Leather Biker Jacket,Brand New,$191.45,Italy,191.45,IT,eBay,International,New,Other,False,79,5.259836379729755,4.382026634673881
213,Men's Leather Jacket Burgundy Crocodile Pattern Real Luxury Leather Jacket Coat,Brand New,$143.99,Pakistan,143.99,PK,eBay,International,New,Other,False,79,4.976664774525102,4.382026634673881
214,Men's Detachable Hood Black Leather Puffa Bomber Jacket,Brand New,$180.02,United Kingdom,180.02,GB,eBay,International,New,Other,False,55,5.1986075223990245,4.02535169073515
215,Men Leather Jacket Luftwaffe German Biker Cowhide Genuine Leather Bomber Jacket,Brand New,$169.00,India,169.0,IN,eBay,International,New,Other,False,79,5.135798437050262,4.382026634673881
216,Assassins Creed Syndicate Jacob Frye Men's Jacket Real Leather Warm Classic Coat,Brand New,$54.14,United Kingdom,54.14,GB,eBay,International,New,Other,False,80,4.0098754055956505,4.394449154672439
217,Prototype's 2 James Heller's Black Leather Jacket Men's Gaming Cosplay Jacket,Brand New,$159.00,United Arab Emirates,159.0,AE,eBay,International,New,Other,False,77,5.075173815233827,4.356708826689592
218,RAF Aviator B3 Bomber Jacket Men Real Sheepskin Leather Flying Pilot Jacket Coat,Brand New,$149.99,Pakistan,149.99,PK,eBay,International,New,Other,False,80,5.017213609456379,4.394449154672439
219,Navy Blue Leather Shirt jacket for Men Pure Suede Custom Made Size S M L XXL 3XL,Brand New,$157.50,India,157.5,IN,eBay,International,New,Other,False,80,5.065754593317335,4.394449154672439
220,Genuine Black Lamb Leather M-65 Field Military Rambo Desert Storm Coat Jacket,Brand New,$110.78,United Kingdom,110.78,GB,eBay,International,New,Other,False,77,4.716532653841552,4.356708826689592
221,Mens Brown  Leather Trucker Jacket Pure Suede Custom Made Size S M L XL 2XL 3XL,Brand New,$162.15,India,162.15,IN,eBay,International,New,Other,False,79,5.094670023039329,4.382026634673881
222,Men’s Genuine Leather Jacket – Classic Zip Front Biker Style Casual Coat Outwear,Brand New,$119.00,Pakistan,119.0,PK,eBay,International,New,Other,False,80,4.787491742782046,4.394449154672439
223,Mens Classic Cafe Racer Brown Biker Leather Jacket Genuine Sheepskin Motorcycle,Brand New,$124.59,Pakistan,124.59,PK,eBay,International,New,Other,False,79,4.833022633030035,4.382026634673881
224,Men’s Genuine Leather Jacket – Classic Zip Front Biker Style Casual Coat Outwear,Brand New,$119.00,Pakistan,119.0,PK,eBay,International,New,Other,False,80,4.787491742782046,4.394449154672439
225,Mens Classic Cafe Racer Brown Biker Leather Jacket Genuine Sheepskin Motorcycle,Brand New,$124.59,Pakistan,124.59,PK,eBay,International,New,Other,False,79,4.833022633030035,4.382026634673881
226,Men's Real Leather Quilted Puffer Jacket Genuine Lambskin Black Winter Jacket,Brand New,$154.70,India,154.7,IN,eBay,International,New,Other,False,77,5.0479310788399525,4.356708826689592
227,Men’s Real Leather Winter Puffer Jacket Hooded Black Sheep Leather Warm Coat,Brand New,$199.00,Pakistan,199.0,PK,eBay,International,New,Other,False,76,5.298317366548036,4.343805421853684
228,Green Bomber Flight Real Leather Jacket For Men,Brand New,$156.91,India,156.91,IN,eBay,International,New,Other,False,47,5.062025250478552,3.871201010907891
229,Navy Blue Men's Genuine Lambskin Biker Motorcycle Cafe Racer Leather Jacket,Brand New,$137.70,India,137.7,IN,eBay,International,New,Other,False,75,4.932313327320786,4.330733340286331
230,Indian Men's Dark Brown Classic Riding Cowhide Leather Removable Lining Jacket,Brand New,$54.00,United Kingdom,54.0,GB,eBay,International,New,Other,False,78,4.007333185232471,4.3694478524670215
231,Men Leather Trench PU Long Coat Single Breasted Lapel Slim Windbreaker Jacket,Brand New,$35.74,China,35.74,CN,eBay,International,New,Other,False,77,3.6038660797869797,4.356708826689592
232,Mens Biker Cafe Racer Vintage Motorcycle Distressed Brown Cowhide Leather Jacket,Brand New,$36.01,United Kingdom,36.01,GB,eBay,International,New,Vintage,False,80,3.6111881463980646,4.394449154672439
233,Men's Avirex American All Star Style Bomber Coat Genuine Cowhide Leather Jacket,Brand New,$51.23,United Kingdom,51.23,GB,eBay,International,New,Avirex,True,79,3.955657042448207,4.382026634673881
234,Leather Jacket Men's Genuine Lambskin Quilted Black Motorcycle Slim fit Biker,New (Other),$179.00,India,179.0,IN,eBay,International,New,Other,False,77,5.19295685089021,4.356708826689592
235,Mens Cade Yeager Real Leather Jacket – Transformers Autobot Costume Coat,New (Other),$98.98,United States,98.98,US,eBay,International,New,Other,False,72,4.604970165985424,4.290459441148391
236,Leather Trucker Jacket for Men Brown Pure Suede Custom Made Size S M L XXL 3XL,Brand New,$162.15,India,162.15,IN,eBay,International,New,Other,False,78,5.094670023039329,4.3694478524670215
237,Men's Burgundy 100% Genuine Lambskin Leather Blazer two Button Soft Coat Jacket,Brand New,$136.99,India,136.99,IN,eBay,International,New,Other,False,79,4.927181218763463,4.382026634673881
238,Men’s Designer Black Crocodile Embossed 100% Real Leather Luxury Jacket Coat NEW,Brand New,$161.99,India,161.99,IN,eBay,International,New,Other,False,80,5.093688849231541,4.394449154672439
239,Men's Hooded Long Leather Jacket Genuine Sheepskin Black Duffle Trench Overcoat,Brand New,$150.99,India,150.99,IN,eBay,International,New,Other,False,79,5.02381472920837,4.382026634673881
240,Men's Brown Premium Sheep Leather Jacket,Brand New,$137.11,United Kingdom,137.11,GB,eBay,International,New,Other,False,40,4.928050469089837,3.713572066704308
241,Brand New Men's Sheepskin Black Suede Leather Jacket Biker Outdoor Fashion Coat,New (Other),$120.89,India,120.89,IN,eBay,International,New,Other,False,79,4.803118998667745,4.382026634673881
242,Men's Leather Coat M65 Field Black Real Lambskin Leather Coat Jacket All Seasons,Brand New,$38.55,Australia,38.55,AU,eBay,International,New,Other,False,80,3.677565694213663,4.394449154672439
243,Men's 100% Genuine Lambskin Orange Leather Bomber Jacket 100% Real Leather Coat,Brand New,$137.40,India,137.4,IN,eBay,International,New,Other,False,79,4.93014804318357,4.382026634673881
244,The Walking Dead Negan Jeffrey Dean Morgan Black Leather Jacket,Brand New,$40.02,United Kingdom,40.02,GB,eBay,International,New,Other,False,63,3.7140597526442347,4.1588830833596715
245,Men's Bomber Aviator B3 Fur Shearling Real Brown Sheepskin Leather Jacket,Brand New,$163.99,Pakistan,163.99,PK,eBay,International,New,Other,False,73,5.105884866003353,4.30406509320417
